real verb class vsense animrec animth defrec defth prorec proth accrec accth ldiff mod
NP offer a offer.a animate inanim indef indef nonpro nonpro notgiven notgiven 1.3862943 wallstreet
NP give t give.t animate inanim indef indef nonpro nonpro notgiven notgiven 0 wallstreet
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 1.7917595 wallstreet
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 1.7917595 wallstreet
NP pay t pay.t animate inanim definite indef nonpro nonpro given notgiven 0.4054651 wallstreet
NP give a give.a inanim inanim definite indef nonpro nonpro given notgiven 0.9162907 wallstreet
NP give a give.a animate inanim definite definite nonpro nonpro given given 0.6931472 wallstreet
NP teach a teach.a animate inanim indef definite nonpro nonpro notgiven notgiven 2.5649494 wallstreet
NP hand a hand.a animate inanim definite definite nonpro nonpro notgiven notgiven 0.4700036 wallstreet
NP give a give.a animate inanim definite definite pronom nonpro given given 1.9459101 wallstreet
NP give a give.a animate inanim definite definite nonpro nonpro given notgiven 0.4054651 wallstreet
NP promise a promise.a animate inanim definite indef nonpro nonpro given notgiven 0.9162907 wallstreet
NP permit a permit.a animate inanim definite indef nonpro nonpro given notgiven 1.0986123 wallstreet
NP pay t pay.t animate inanim indef indef nonpro nonpro notgiven notgiven 1.7917595 wallstreet
NP bring a bring.a animate inanim definite indef pronom nonpro given notgiven 0 wallstreet
NP give a give.a animate inanim definite definite nonpro nonpro notgiven notgiven 0.1541506 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro given notgiven 1.6094379 wallstreet
NP give a give.a animate inanim indef indef nonpro nonpro notgiven notgiven 1.3862943 wallstreet
NP pay t pay.t animate inanim definite indef nonpro nonpro notgiven notgiven 1.3862943 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro notgiven notgiven 1.8718022 wallstreet
NP tell a tell.a animate inanim definite definite pronom nonpro given notgiven 1.3862944 wallstreet
NP give c give.c animate inanim definite indef pronom nonpro given notgiven 1.6094379 wallstreet
NP give a give.a animate inanim definite definite nonpro nonpro notgiven notgiven 0 wallstreet
NP cost p cost.p animate inanim indef indef nonpro nonpro notgiven notgiven 0 wallstreet
NP pay t pay.t animate inanim definite indef nonpro nonpro given notgiven 0.4054651 wallstreet
NP give t give.t animate inanim definite indef nonpro nonpro given notgiven 2.3978953 wallstreet
NP show a show.a animate inanim definite definite pronom nonpro given notgiven 0.6931472 wallstreet
NP lend a lend.a inanim inanim definite indef nonpro nonpro notgiven notgiven 0 wallstreet
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 2.0794415 wallstreet
NP promise f promise.f animate inanim indef indef nonpro nonpro notgiven notgiven 2.3025851 wallstreet
NP assess p assess.p animate inanim definite indef nonpro nonpro given notgiven 0.9162907 wallstreet
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.7917595 wallstreet
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 2.1972246 wallstreet
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.6094379 wallstreet
NP charge p charge.p animate inanim definite indef pronom nonpro given notgiven 1.0986123 wallstreet
NP pay_back t pay_back.t animate inanim definite definite pronom nonpro given notgiven 1.7917595 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro given notgiven 0.4054651 wallstreet
NP charge p charge.p animate inanim definite indef pronom nonpro given notgiven 2.8903718 wallstreet
NP sell a sell.a animate inanim definite indef pronom nonpro given notgiven 2.0794415 wallstreet
NP show a show.a animate inanim definite definite pronom nonpro given notgiven 2.1972246 wallstreet
NP give a give.a inanim inanim definite indef pronom nonpro given notgiven 0.6931472 wallstreet
NP give a give.a animate inanim indef indef nonpro pronom given notgiven 1.6094379 wallstreet
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 wallstreet
NP offer a offer.a animate inanim indef indef nonpro nonpro notgiven notgiven 1.7917594 wallstreet
NP pay t pay.t animate inanim indef definite nonpro nonpro given notgiven 2.1972246 wallstreet
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 0.6931472 wallstreet
NP send t send.t animate inanim definite indef pronom nonpro given notgiven 2.6390573 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro given notgiven 0 wallstreet
NP cost p cost.p animate inanim definite indef nonpro nonpro given notgiven 0.4054651 wallstreet
NP sell a sell.a animate inanim definite indef pronom nonpro given notgiven 0 wallstreet
NP give a give.a inanim inanim definite indef pronom nonpro given notgiven 1.0986123 wallstreet
NP offer a offer.a animate inanim definite definite nonpro nonpro given notgiven 0.5389965 wallstreet
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.7917595 wallstreet
NP show a show.a animate inanim definite indef pronom nonpro given notgiven 1.9459101 wallstreet
NP net t net.t animate inanim definite indef pronom nonpro given notgiven 1.3862944 wallstreet
NP cost p cost.p animate inanim indef indef nonpro nonpro notgiven notgiven -0.6931472 wallstreet
NP cost p cost.p animate inanim indef indef nonpro nonpro given given 0.9162907 wallstreet
NP give a give.a animate inanim indef indef nonpro nonpro notgiven notgiven 0.6931472 wallstreet
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro notgiven notgiven 2.5649494 wallstreet
NP offer a offer.a animate inanim definite indef nonpro nonpro given notgiven 0.9162907 wallstreet
NP promise a promise.a animate inanim definite indef nonpro nonpro given notgiven 1.6739764 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro given notgiven 1.8718022 wallstreet
NP give c give.c animate inanim definite indef pronom nonpro given notgiven 1.9459101 wallstreet
NP sell t sell.t animate inanim definite indef pronom nonpro given notgiven 2.7725887 wallstreet
NP lend t lend.t animate animate definite indef nonpro nonpro notgiven notgiven -0.6931472 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro given notgiven 0.5108256 wallstreet
NP promise f promise.f animate inanim indef indef nonpro nonpro notgiven notgiven 0.6931472 wallstreet
NP give a give.a animate inanim indef indef nonpro nonpro notgiven notgiven 1.9459101 wallstreet
NP allow a allow.a animate inanim definite indef nonpro nonpro given notgiven 0.5108256 wallstreet
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.7917595 wallstreet
NP pay t pay.t animate inanim definite indef nonpro nonpro given notgiven 1.0986123 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro given notgiven 0.5108256 wallstreet
NP offer a offer.a animate inanim definite definite pronom nonpro given notgiven 1.6094379 wallstreet
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.7917595 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro given notgiven 0.6931472 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro notgiven notgiven 0.6931472 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro given notgiven 1.5040774 wallstreet
NP give a give.a inanim inanim definite indef nonpro nonpro given notgiven 1.7917594 wallstreet
NP cost p cost.p animate inanim definite indef nonpro nonpro given notgiven 0 wallstreet
NP send a send.a animate inanim definite indef nonpro nonpro notgiven notgiven 2.6390573 wallstreet
NP cost p cost.p animate inanim definite indef nonpro nonpro given notgiven 0 wallstreet
NP cost p cost.p animate inanim definite indef nonpro nonpro given notgiven 1.2527629 wallstreet
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.6094379 wallstreet
NP pay t pay.t animate inanim definite indef nonpro nonpro given notgiven 0 wallstreet
NP lend t lend.t animate inanim definite indef nonpro nonpro notgiven notgiven 0 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro given notgiven 2.8903718 wallstreet
NP give a give.a animate inanim indef indef nonpro nonpro notgiven notgiven 2.4849066 wallstreet
NP give t give.t animate inanim indef indef nonpro nonpro notgiven notgiven 2.5649494 wallstreet
NP offer a offer.a animate inanim definite indef nonpro nonpro notgiven notgiven 1.0986123 wallstreet
NP give a give.a inanim inanim definite indef nonpro nonpro notgiven notgiven 0 wallstreet
NP tell a tell.a animate inanim definite indef pronom pronom given notgiven 1.9459101 wallstreet
NP fine p fine.p animate inanim definite indef nonpro nonpro notgiven notgiven -1.0986123 wallstreet
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.9459101 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro given notgiven -0.3483067 wallstreet
NP do a do.a inanim inanim definite indef nonpro nonpro notgiven notgiven 0 wallstreet
NP bring a bring.a animate inanim definite indef nonpro nonpro given notgiven 0.6931472 wallstreet
NP give a give.a animate inanim indef definite nonpro nonpro notgiven notgiven 2.7080502 wallstreet
NP give a give.a animate inanim indef definite nonpro nonpro notgiven notgiven 2.7725887 wallstreet
NP cost p cost.p animate inanim indef indef nonpro nonpro given notgiven 1.3862944 wallstreet
NP give a give.a animate inanim indef indef nonpro nonpro notgiven notgiven 0 wallstreet
NP give a give.a animate inanim indef indef nonpro nonpro given notgiven 2.7080502 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro given notgiven 2.5649494 wallstreet
NP give t give.t animate inanim definite definite nonpro nonpro given notgiven 0 wallstreet
NP give a give.a animate inanim indef indef nonpro nonpro notgiven notgiven 1.8718022 wallstreet
NP give c give.c animate inanim indef indef nonpro nonpro notgiven notgiven 1.6094379 wallstreet
NP give t give.t animate inanim indef indef nonpro nonpro notgiven notgiven 2.4849066 wallstreet
NP send a send.a animate inanim definite indef nonpro nonpro given notgiven 2.0794415 wallstreet
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 0 wallstreet
NP give a give.a animate inanim definite definite nonpro nonpro notgiven notgiven 1.7917594 wallstreet
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.9459101 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro notgiven notgiven 0.6931472 wallstreet
NP guarantee f guarantee.f animate inanim definite indef nonpro nonpro notgiven notgiven -1.0986123 wallstreet
NP offer a offer.a animate inanim definite indef nonpro nonpro given notgiven 0 wallstreet
NP give a give.a animate inanim definite definite nonpro nonpro notgiven notgiven 1.2527629 wallstreet
NP give a give.a animate inanim definite definite nonpro nonpro notgiven notgiven 0.8472978 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro given notgiven 1.6094379 wallstreet
NP give a give.a animate inanim indef indef nonpro nonpro notgiven notgiven 1.9459101 wallstreet
NP give a give.a inanim inanim definite definite nonpro nonpro given notgiven 0.4054651 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro given notgiven 0 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro notgiven notgiven 1.8718022 wallstreet
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 wallstreet
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 2.0794415 wallstreet
NP give a give.a animate inanim definite definite nonpro nonpro notgiven notgiven 2.6026897 wallstreet
NP give a give.a animate inanim definite definite nonpro nonpro notgiven notgiven 1.7047481 wallstreet
NP give a give.a animate inanim indef indef nonpro nonpro notgiven notgiven 1.2527629 wallstreet
NP give a give.a animate inanim definite definite nonpro nonpro given notgiven 1.6094379 wallstreet
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.0986123 wallstreet
NP owe f owe.f animate inanim definite indef nonpro nonpro notgiven notgiven 0.4054651 wallstreet
NP send t send.t animate inanim indef indef nonpro nonpro notgiven notgiven 3.1354942 wallstreet
NP give a give.a animate inanim definite indef nonpro nonpro given notgiven 2.1594842 wallstreet
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 1.3862944 wallstreet
NP pay t pay.t animate inanim definite indef pronom nonpro given notgiven 1.0986123 wallstreet
NP vote a vote.a animate inanim definite indef pronom nonpro given notgiven 1.4469189 wallstreet
NP cost p cost.p animate inanim definite definite pronom nonpro given notgiven 0.6931472 wallstreet
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 2.3978953 wallstreet
NP send t send.t animate inanim definite indef pronom nonpro given notgiven 2.0794415 wallstreet
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 2.4849066 wallstreet
NP grant a grant.a animate inanim definite indef nonpro nonpro notgiven notgiven -0.2876821 wallstreet
